FIPS,State,County,Life Expectancy,95% CI - Low,95% CI - High,Life Expectancy (AIAN),Life Expectancy (AIAN) 95% CI - Low,Life Expectancy (AIAN) 95% CI - High,Life Expectancy (Asian),Life Expectancy (Asian) 95% CI - Low,Life Expectancy (Asian) 95% CI - High,Life Expectancy (Black),Life Expectancy (Black) 95% CI - Low,Life Expectancy (Black) 95% CI - High,Life Expectancy (Hispanic),Life Expectancy (Hispanic) 95% CI - Low,Life Expectancy (Hispanic) 95% CI - High,Life Expectancy (White),Life Expectancy (White) 95% CI - Low,Life Expectancy (White) 95% CI - High,# Deaths,Age-Adjusted Death Rate,95% CI - Low,95% CI - High,Age-Adjusted Mortality (AIAN),Age-Adjusted Mortality (AIAN) 95% CI - Low,Age-Adjusted Mortality (AIAN) 95% CI - High,Age-Adjusted Mortality (Asian),Age-Adjusted Mortality (Asian) 95% CI - Low,Age-Adjusted Mortality (Asian) 95% CI - High,Age-Adjusted Mortality (Black),Age-Adjusted Mortality (Black) 95% CI - Low,Age-Adjusted Mortality (Black) 95% CI - High,Age-Adjusted Mortality (Hispanic),Age-Adjusted Mortality (Hispanic) 95% CI - Low,Age-Adjusted Mortality (Hispanic) 95% CI - High,Age-Adjusted Mortality (White),Age-Adjusted Mortality (White) 95% CI - Low,Age-Adjusted Mortality (White) 95% CI - High,# Deaths,Child Mortality Rate,95% CI - Low,95% CI - High,Child Mortality Rate (AIAN),Child Mortality Rate (AIAN) 95% CI - Low,Child Mortality Rate (AIAN) 95% CI - High,Child Mortality Rate (Asian),Child Mortality Rate (Asian) 95% CI - Low,Child Mortality Rate (Asian) 95% CI - High,Child Mortality Rate (Black),Child Mortality Rate (Black) 95% CI - Low,Child Mortality Rate (Black) 95% CI - High,Child Mortality Rate (Hispanic),Child Mortality Rate (Hispanic) 95% CI - Low,Child Mortality Rate (Hispanic) 95% CI - High,Child Mortality Rate (White),Child Mortality Rate (White) 95% CI - Low,Child Mortality Rate (White) 95% CI - High,# Deaths,Infant Mortality Rate,95% CI - Low,95% CI - High,Infant Mortality Rate (AIAN),Infant Mortality Rate (AIAN) 95% CI - Low,Infant Mortality Rate (AIAN) 95% CI - High,Infant Mortality Rate (Asian),Infant Mortality Rate (Asian) 95% CI - Low,Infant Mortality Rate (Asian) 95% CI - High,Infant Mortality Rate (Black),Infant Mortality Rate (Black) 95% CI - Low,Infant Mortality Rate (Black) 95% CI - High,Infant Mortality Rate (Hispanic),Infant Mortality Rate (Hispanic) 95% CI - Low,Infant Mortality Rate (Hispanic) 95% CI - High,Infant Mortality Rate (White),Infant Mortality Rate (White) 95% CI - Low,Infant Mortality Rate (White) 95% CI - High,% Frequent Physical Distress,95% CI - Low,95% CI - High,% Frequent Mental Distress,95% CI - Low,95% CI - High,% Adults with Diabetes,95% CI - Low,95% CI - High,# HIV Cases,HIV Prevalence Rate,# Food Insecure,% Food Insecure,# Limited Access,% Limited Access to Healthy Foods,# Drug Overdose Deaths,Drug Overdose Mortality Rate,95% CI - Low,95% CI - High,Drug Overdose Mortality Rate (AIAN),Drug Overdose Mortality Rate (AIAN) 95% CI - Low,Drug Overdose Mortality Rate (AIAN) 95% CI - High,Drug Overdose Mortality Rate (Asian),Drug Overdose Mortality Rate (Asian) 95% CI - Low,Drug Overdose Mortality Rate (Asian) 95% CI - High,Drug Overdose Mortality Rate (Black),Drug Overdose Mortality Rate (Black) 95% CI - Low,Drug Overdose Mortality Rate (Black) 95% CI - High,Drug Overdose Mortality Rate (Hispanic),Drug Overdose Mortality Rate (Hispanic) 95% CI - Low,Drug Overdose Mortality Rate (Hispanic) 95% CI - High,Drug Overdose Mortality Rate (White),Drug Overdose Mortality Rate (White) 95% CI - Low,Drug Overdose Mortality Rate (White) 95% CI - High,# Motor Vehicle Deaths,Motor Vehicle Mortality Rate,95% CI - Low,95% CI - High,MV Mortality Rate (AIAN),MV Mortality Rate (AIAN) 95% CI - Low,MV Mortality Rate (AIAN) 95% CI - High,MV Mortality Rate (Asian),MV Mortality Rate (Asian) 95% CI - Low,MV Mortality Rate (Asian) 95% CI - High,MV Mortality Rate (Black),MV Mortality Rate (Black) 95% CI - Low,MV Mortality Rate (Black) 95% CI - High,MV Mortality Rate (Hispanic),MV Mortality Rate (Hispanic) 95% CI - Low,MV Mortality Rate (Hispanic) 95% CI - High,MV Mortality Rate (White),MV Mortality Rate (White) 95% CI - Low,MV Mortality Rate (White) 95% CI - High,% Insufficient Sleep,95% CI - Low,95% CI - High,# Uninsured,% Uninsured,95% CI - Low,95% CI - High,# Uninsured,% Uninsured,95% CI - Low,95% CI - High,Other Primary Care Provider Rate,Other Primary Care Provider Ratio,% Disconnected Youth,95% CI - Low,95% CI - High,Average Grade Performance,Average Grade Performance (Asian),Average Grade Performance (Black),Average Grade Performance (Hispanic),Average Grade Performance (White),Average Grade Performance,Average Grade Performance (Asian),Average Grade Performance (Black),Average Grade Performance (Hispanic),Average Grade Performance (White),Median Household Income,95% CI - Low,95% CI - High,Household Income (AIAN),Household Income (AIAN) 95% CI - Low,Household Income (AIAN) 95% CI - High,Household Income (Asian),Household Income (Asian) 95% CI - Low,Household Income (Asian) 95% CI - High,Household Income (Black),Household Income (Black) 95% CI - Low,Household Income (Black) 95% CI - High,Household Income (Hispanic),Household Income (Hispanic) 95% CI - Low,Household Income (Hispanic) 95% CI - High,Household Income (White),Household Income (White) 95% CI - Low,Household Income (White) 95% CI - High,% Enrolled in Free or Reduced Lunch,Segregation index,Segregation Index,Homicide Rate,95% CI - Low,95% CI - High,Homicide Rate (AIAN),Homicide Rate (AIAN) 95% CI - Low,Homicide Rate (AIAN) 95% CI - High,Homicide Rate (Asian),Homicide Rate (Asian) 95% CI - Low,Homicide Rate (Asian) 95% CI - High,Homicide Rate (Black),Homicide Rate (Black) 95% CI - Low,Homicide Rate (Black) 95% CI - High,Homicide Rate (Hispanic),Homicide Rate (Hispanic) 95% CI - Low,Homicide Rate (Hispanic) 95% CI - High,Homicide Rate (White),Homicide Rate (White) 95% CI - Low,Homicide Rate (White) 95% CI - High,# Deaths,Suicide Rate (Age-Adjusted),95% CI - Low,95% CI - High,Crude Rate,Suicide Rate (AIAN),Suicide Rate (AIAN) 95% CI - Low,Suicide Rate (AIAN) 95% CI - High,Suicide Rate (Asian),Suicide Rate (Asian) 95% CI - Low,Suicide Rate (Asian) 95% CI - High,Suicide Rate (Black),Suicide Rate (Black) 95% CI - Low,Suicide Rate (Black) 95% CI - High,Suicide Rate (Hispanic),Suicide Rate (Hispanic) 95% CI - Low,Suicide Rate (Hispanic) 95% CI - High,Suicide Rate (White),Suicide Rate (White) 95% CI - Low,Suicide Rate (White) 95% CI - High,# Firearm Fatalities,Firearm Fatalities Rate,95% CI - Low,95% CI - High,Firearm Fatalities Rate (AIAN),Firearm Fatalities Rate (AIAN) 95% CI - Low,Firearm Fatalities Rate (AIAN) 95% CI - High,Firearm Fatalities Rate (Asian),Firearm Fatalities Rate (Asian) 95% CI - Low,Firearm Fatalities Rate (Asian) 95% CI - High,Firearm Fatalities Rate (Black),Firearm Fatalities Rate (Black) 95% CI - Low,Firearm Fatalities Rate (Black) 95% CI - High,Firearm Fatalities Rate (Hispanic),Firearm Fatalities Rate (Hispanic) 95% CI - Low,Firearm Fatalities Rate (Hispanic) 95% CI - High,Firearm Fatalities Rate (White),Firearm Fatalities Rate (White) 95% CI - Low,Firearm Fatalities Rate (White) 95% CI - High,Non-Petitioned Cases,Petitioned Cases,Denominator,Juvenile Arrest Rate,Average Traffic Volume per Meter of Major Roadways,# Homeowners,% Homeowners,95% CI - Low,95% CI - High,# Households with Severe Cost Burden,% Severe Housing Cost Burden,95% CI - Low,95% CI - High,Population,% less than 18 years of age,% 65 and over,# Black,% Black,# American Indian & Alaska Native,% American Indian & Alaska Native,# Asian,% Asian,# Native Hawaiian/Other Pacific Islander,% Native Hawaiian/Other Pacific Islander,# Hispanic,% Hispanic,# Non-Hispanic White,% Non-Hispanic White,# Not Proficient in English,% Not Proficient in English,95% CI - Low,95% CI - High,% Female,# Rural,% Rural
47019,Tennessee,Carter,75.8,75.0,76.5,,,,,,,,,,,,,,,,1091,481,451,511,,,,,,,,,,,,,,,,24,56,36,84,,,,,,,,,,,,,,,,22,6,4,9,,,,,,,,,,,,,,,,15,15,16,16,16,17,21,16,28,48,98,8410,15,11750,20,57,34,25,44,,,,,,,,,,,,,,,,45,11,8,15,,,,,,,,,,,,,,,,36,35,37,4867,15,13,17,399,4,2,5,66,1523:1,9,4,13,,,,,,,,,,,39202,35462,42942,,,,,,,,,,29545,12003,47087,36952,34884,39020,,76,41,,,,,,,,,,,,,,,,,,,48,17,12,22,17,,,,,,,,,,,,,,,,41,15,10,20,,,,,,,,,,,,,,,,,,,,99,16482,70,68,72,2663,12,10,14,56351,18.4,21.9,842,1.5,169,0.3,232,0.4,15,0.0,1097,1.9,53345,94.7,81,0,0,0,51.1,23524,41.0
47021,Tennessee,Cheatham,74.5,73.6,75.3,,,,,,,,,,,,,,,,731,494,457,532,,,,,,,,,,,,,,,,20,55,34,85,,,,,,,,,,,,,,,,23,7,5,11,,,,,,,,,,,,,,,,12,12,12,13,13,14,11,5,19,53,158,3870,10,222,1,63,52,40,67,,,,,,,,,,,,,,,,58,21,16,27,,,,,,,,,,,,,,,,34,32,35,3136,12,10,14,412,4,3,6,99,1011:1,10,4,15,,,,,,,,,,,63241,57891,68591,,,,,,,57935,48176,67694,50417,21159,79675,59303,54756,63850,,34,25,5,3,9,,,,,,,,,,,,,,,,52,23,17,30,26,,,,,,,,,,,,,,,,42,21,15,28,,,,,,,,,,,,,,,,,,,,81,11540,77,74,80,1441,10,8,12,40439,22.2,15.0,748,1.8,220,0.5,191,0.5,30,0.1,1306,3.2,37404,92.5,169,0,0,1,50.3,32442,83.0
47023,Tennessee,Chester,77.0,75.7,78.2,,,,,,,77.8,73.9,81.8,,,,76.6,75.3,78.0,271,436,383,490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,13,14,14,14,15,17,11,25,8,55,2270,13,980,6,,,,,,,,,,,,,,,,,,,,22,18,11,27,,,,,,,,,,,,,,,,35,34,36,1400,15,12,17,176,4,3,6,81,1234:1,,,,,,,,,,,,,,47508,41547,53469,,,,,,,29375,20405,38345,,,,51814,42900,60728,,49,43,,,,,,,,,,,,,,,,,,,11,12,6,23,13,,,,,,,,,,,,,,,,12,14,7,24,,,,,,,,,,,,,,,,,,,,23,4528,76,73,79,539,9,5,13,17276,22.1,17.2,1605,9.3,84,0.5,131,0.8,5,0.0,483,2.8,14672,84.9,51,0,0,1,51.9,11177,65.2
47025,Tennessee,Claiborne,73.3,72.3,74.3,,,,,,,,,,,,,,,,700,567,523,612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,14,15,15,15,16,14,8,21,17,62,4540,14,3291,10,39,41,29,56,,,,,,,,,,,,,,,,52,23,18,31,,,,,,,,,,,,,,,,35,34,36,2598,14,12,16,260,4,3,6,154,648:1,,,,,,,,,,,,,,37987,33587,42387,,,,,,,22344,4791,39897,26442,15537,37347,36973,34023,39923,,72,41,,,,,,,,,,,,,,,,,,,44,26,18,35,28,,,,,,,,,,,,,,,,42,27,19,36,,,,,,,,,,,,,,,,,,,,64,9312,70,68,72,1793,15,12,18,31756,19.1,19.9,367,1.2,113,0.4,221,0.7,9,0.0,406,1.3,30260,95.3,137,0,0,1,51.1,23050,71.6
47027,Tennessee,Clay,73.1,70.5,75.6,,,,,,,,,,,,,,,,172,567,473,661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,16,17,17,17,18,9,4,18,,,1190,16,5,0,11,47,24,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,35,37,767,18,15,21,79,5,3,7,78,1286:1,,,,,,,,,,,,,,34238,30094,38382,,,,,,,,,,5903,4051,7755,31197,25838,36556,,34,21,,,,,,,,,,,,,,,,,,,18,47,27,76,47,,,,,,,,,,,,,,,,19,49,30,77,,,,,,,,,,,,,,,,,,,,31,2375,75,70,80,288,10,5,15,7717,20.2,24.3,121,1.6,29,0.4,7,0.1,7,0.1,204,2.6,7259,94.1,0,0,0,1,50.8,7861,100.0
47029,Tennessee,Cocke,71.7,70.7,72.7,,,,,,,,,,,,,,,,909,642,597,687,,,,,,,,,,,,,,,,28,97,64,140,,,,,,,,,,,,,,,,23,9,6,13,,,,,,,,,,,,,,,,16,15,16,17,16,17,21,15,30,36,120,5510,16,4170,12,30,28,19,40,,,,,,,,,,,,,,,,56,23,17,29,,,,,,,,,,,,,,,,37,36,38,3155,15,13,18,262,4,2,5,103,967:1,16,8,24,,,,,,,,,,,36192,32175,40209,26058,6985,45131,,,,24491,0,50234,26779,11789,41769,34131,30963,37299,,58,40,6,3,9,,,,,,,,,,,,,,,,40,22,16,31,23,,,,,,,,,,,,,,,,36,20,14,28,,,,,,,,,,,,,,,,,,,,107,9677,68,65,72,1522,12,9,15,35774,20.3,21.1,719,2.0,216,0.6,155,0.4,20,0.1,901,2.5,33260,93.0,51,0,0,1,51.7,24083,67.5
47031,Tennessee,Coffee,74.3,73.6,75.1,,,,,,,73.8,70.0,77.5,89.7,66.4,113.0,74.1,73.3,74.8,1038,527,494,560,,,,,,,538,373,752,,,,541,506,576,28,53,35,77,,,,,,,,,,,,,,,,23,5,3,7,,,,,,,,,,,,,,,,13,13,14,14,14,15,15,10,20,54,120,6370,12,3899,7,52,31,23,41,,,,,,,,,,,,,,,,73,19,15,24,,,,,,,,,,,,,,,,36,34,37,4427,14,12,16,570,4,3,5,162,619:1,7,2,11,,,,,,,,,,,49494,43889,55099,,,,76500,26605,126395,45147,20413,69881,29423,17711,41135,48566,45967,51165,,51,27,4,2,7,,,,,,,,,,,,,,,,59,22,16,28,22,,,,,,,,,,,,,,,,38,14,10,19,,,,,,,,,,,,,,,,,,,,83,14575,67,65,70,2071,10,8,12,55700,24.0,17.3,2052,3.7,266,0.5,588,1.1,38,0.1,2475,4.4,49307,88.5,280,1,0,1,51.2,24967,47.3
47033,Tennessee,Crockett,73.8,72.3,75.3,,,,,,,74.5,70.8,78.1,,,,72.8,71.0,74.6,282,524,461,588,,,,,,,524,369,722,,,,560,485,635,13,94,50,161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,15,15,15,15,16,12,6,20,12,100,1900,13,38,0,,,,,,,,,,,,,,,,,,,,26,26,17,37,,,,,,,,,,,,,,,,36,35,37,1488,18,15,20,199,6,4,7,91,1102:1,,,,,,,,,,,,,,44431,39241,49621,,,,,,,30378,24920,35836,40437,31842,49032,46466,42192,50740,,15,15,,,,,,,,,,,,,,,,,,,12,16,8,29,17,,,,,,,,,,,,,,,,13,18,10,31,,,,,,,,,,,,,,,,,,,,30,3707,69,66,73,508,10,7,13,14328,23.6,18.8,1975,13.8,107,0.7,50,0.3,4,0.0,1568,10.9,10499,73.3,225,2,,,52.2,9828,67.4
47035,Tennessee,Cumberland,76.8,76.0,77.6,,,,,,,,,,86.6,75.2,98.0,76.6,75.8,77.5,1111,441,410,471,,,,,,,,,,,,,,,,19,45,27,71,,,,,,,,,,,,,,,,27,7,5,10,,,,,,,,,,,,,,,,13,13,14,14,14,15,15,10,21,39,77,6810,12,4498,8,32,18,12,25,,,,,,,,,,,,,,,,85,21,17,26,,,,,,,,,,,,,,,,37,35,38,4717,15,13,18,475,4,3,6,99,1011:1,11,4,17,,,,,,,,,,,46527,41981,51073,52333,19305,85361,,,,,,,41364,12388,70340,43926,42159,45693,,83,39,4,2,7,,,,,,,,,,,,,,,,76,26,20,34,26,,,,,,,,,,,,,,,,65,22,17,28,,,,,,,,,,,,,,,,,,,,28,19783,78,76,80,2686,11,9,13,59673,17.5,30.7,354,0.6,264,0.4,344,0.6,65,0.1,1871,3.1,56239,94.2,384,1,0,1,51.3,34132,60.9
47037,Tennessee,Davidson,77.0,76.8,77.2,95.0,76.3,113.6,87.5,84.5,90.5,74.2,73.8,74.7,89.4,84.3,94.4,77.5,77.3,77.8,8725,410,401,419,,,,189,156,223,517,498,536,183,158,208,395,384,406,457,79,71,86,,,,67,38,109,110,95,124,61,47,77,61,52,71,506,7,7,8,,,,,,,12,11,14,5,4,7,5,4,6,12,12,13,13,13,14,10,8,11,3480,602,99120,15,46009,7,706,34,32,37,,,,,,,27,22,31,10,6,15,44,40,48,469,10,9,11,,,,7,4,12,12,10,13,8,5,11,10,8,11,39,38,40,73846,17,15,18,9719,7,5,8,219,457:1,6,5,7,,,,,,,,,,,60799,58872,62726,64475,48691,80259,67646,62857,72435,40814,39521,42107,44654,41854,47454,66597,65257,67937,,47,41,11,10,12,,,,,,,27,24,29,7,5,10,4,3,5,476,14,12,15,14,,,,,,,7,5,8,6,2,13,18,16,20,596,17,16,19,,,,,,,30,27,34,10,7,14,13,12,15,,,,,630,150399,54,53,55,39830,15,14,15,692587,20.8,12.2,187628,27.1,3374,0.5,27244,3.9,777,0.1,72136,10.4,388912,56.2,31566,5,5,5,51.7,21382,3.4
47039,Tennessee,Decatur,75.9,74.4,77.4,,,,,,,,,,,,,,,,237,484,417,550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,14,15,16,15,16,16,10,24,10,101,1680,14,346,3,,,,,,,,,,,,,,,,,,,,17,21,12,33,,,,,,,,,,,,,,,,33,32,35,955,15,12,17,140,6,4,7,154,650:1,,,,,,,,,,,,,,42905,38000,47810,,,,,,,21563,0,43844,,,,40602,37068,44136,,26,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,3536,76,74,79,422,10,6,13,11706,21.0,23.4,337,2.9,42,0.4,64,0.5,11,0.1,387,3.3,10753,91.9,0,0,0,1,50.9,11757,100.0
47041,Tennessee,DeKalb,73.8,72.5,75.1,,,,,,,,,,,,,,,,412,556,500,612,,,,,,,,,,,,,,,,15,87,49,144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,13,14,14,14,15,17,10,26,35,214,2510,13,142,1,18,30,18,48,,,,,,,,,,,,,,,,25,18,12,27,,,,,,,,,,,,,,,,35,34,36,2076,18,15,20,231,5,3,7,65,1549:1,,,,,,,,,,,,,,47420,42096,52744,,,,,,,47241,7220,87262,33306,19647,46965,44729,40568,48890,,35,29,,,,,,,,,,,,,,,,,,,22,23,14,36,22,,,,,,,,,,,,,,,,17,17,10,28,,,,,,,,,,,,,,,,,,,,61,5163,69,66,72,634,9,6,12,20138,21.6,18.4,287,1.4,92,0.5,235,1.2,4,0.0,1733,8.6,17607,87.4,24,0,0,1,50.0,14673,78.4
47043,Tennessee,Dickson,74.6,73.8,75.4,,,,,,,68.9,65.1,72.6,86.6,72.3,100.9,74.7,73.9,75.5,959,506,473,539,,,,,,,779,591,1007,,,,499,465,534,30,61,41,87,,,,,,,,,,,,,,,,23,6,4,8,,,,,,,,,,,,,,,,13,12,13,14,14,14,15,8,24,58,134,5900,12,2577,5,46,29,21,39,,,,,,,,,,,,,,,,84,23,19,29,,,,,,,,,,,,,,,,36,34,37,4361,14,12,16,505,4,3,5,127,786:1,7,3,11,,,,,,,,,,,56166,52898,59434,49234,36781,61687,,,,29257,14247,44267,40813,30334,51292,51349,48445,54253,,41,29,5,3,8,,,,,,,,,,,,,,,,59,22,17,29,23,,,,,,,,,,,,,,,,55,21,16,27,,,,,,,,,,,,,,,,,,,,64,13849,73,71,75,1698,10,8,12,53446,23.1,16.2,2131,4.0,261,0.5,344,0.6,31,0.1,1984,3.7,47866,89.6,329,1,0,1,50.9,33650,67.8
47045,Tennessee,Dyer,73.2,72.3,74.1,,,,,,,70.7,68.2,73.2,,,,73.4,72.4,74.4,800,578,537,620,,,,,,,718,585,852,,,,567,522,612,25,69,45,102,,,,,,,,,,,,,,,,33,10,7,14,,,,,,,,,,,,,,,,14,14,14,15,14,15,17,12,23,34,109,5720,15,5235,14,,,,,,,,,,,,,,,,,,,,51,19,14,25,,,,,,,,,,,,,,,,36,35,37,2688,12,10,14,339,4,3,5,139,718:1,15,5,24,,,,,,,,,,,44302,39212,49392,,,,175691,7718,343664,30692,25888,35496,51992,0,107722,45840,41596,50084,,46,41,,,,,,,,,,,,,,,,,,,30,15,10,22,16,,,,,,,,,,,,,,,,24,13,8,19,,,,,,,,,,,,,,,,,,,,51,9432,62,59,65,1596,11,9,13,37320,23.9,17.6,5254,14.1,140,0.4,296,0.8,12,0.0,1327,3.6,29771,79.8,162,0,0,1,51.8,16432,42.9
47047,Tennessee,Fayette,78.0,77.1,78.9,,,,,,,74.1,72.4,75.9,,,,79.3,78.2,80.3,643,386,353,418,,,,,,,519,447,591,,,,344,307,381,15,48,27,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,12,13,13,13,14,9,5,14,65,191,5280,13,932,2,14,12,6,20,,,,,,,,,,,,,,,,40,15,10,20,,,,,,,26,16,40,,,,10,6,16,35,34,36,3142,13,11,15,369,5,3,6,44,2250:1,10,5,16,,,,,,,,,,,59529,53259,65799,30491,23808,37174,78854,63846,93862,32260,26263,38257,21184,8841,33527,69761,64940,74582,,33,31,7,4,10,,,,,,,,,,,,,,,,29,14,9,20,15,,,,,,,,,,,,,,,,34,17,12,24,,,,,,,,,,,,,,,,,,,,44,12277,80,78,81,1266,9,7,10,40507,19.0,21.4,11093,27.4,154,0.4,287,0.7,17,0.0,1168,2.9,27461,67.8,127,0,0,1,50.8,30363,79.0
47049,Tennessee,Fentress,73.7,72.4,74.9,,,,,,,,,,,,,,,,431,558,500,615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,16,17,17,16,17,17,10,25,11,72,2510,14,19,0,,,,,,,,,,,,,,,,,,,,32,25,17,36,,,,,,,,,,,,,,,,33,32,34,1542,15,13,17,201,5,3,7,82,1214:1,,,,,,,,,,,,,,36687,32703,40671,,,,,,,,,,32292,8579,56005,35497,32790,38204,,,26,,,,,,,,,,,,,,,,,,,12,13,6,22,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,5675,77,74,79,739,11,7,14,18217,21.0,22.0,75,0.4,70,0.4,58,0.3,4,0.0,297,1.6,17550,96.3,9,0,0,1,51.2,17959,100.0
47051,Tennessee,Franklin,75.9,75.0,76.9,,,,,,,74.0,70.0,78.0,,,,75.7,74.7,76.8,730,453,418,488,,,,,,,510,353,712,,,,460,422,497,29,86,57,123,,,,,,,,,,,,,,,,25,9,6,13,,,,,,,,,,,,,,,,13,13,13,14,14,15,16,11,21,24,67,4880,12,2906,7,21,17,10,26,,,,,,,,,,,,,,,,60,21,16,27,,,,,,,,,,,,,,,,35,34,36,3004,13,11,15,375,4,3,6,74,1351:1,,,,,,,,,,,,,,50201,44406,55996,,,,62614,44583,80645,37070,27014,47126,38750,26641,50859,50382,47696,53068,,32,19,,,,,,,,,,,,,,,,,,,38,16,11,22,18,,,,,,,,,,,,,,,,24,12,7,17,,,,,,,,,,,,,,,,,,,,43,12222,74,72,76,1747,11,9,13,41890,20.1,20.0,2120,5.1,184,0.4,414,1.0,34,0.1,1523,3.6,36935,88.2,351,1,0,1,51.2,28579,69.6
47053,Tennessee,Gibson,73.7,72.9,74.5,,,,,,,69.6,67.5,71.6,,,,74.6,73.8,75.5,990,557,521,593,,,,,,,753,653,854,,,,518,479,556,31,65,44,92,,,,,,,126,67,216,,,,48,28,77,25,6,4,9,,,,,,,,,,,,,,,,13,13,14,15,14,15,16,12,20,66,163,7260,15,3196,6,30,20,14,29,,,,,,,,,,,,,,,,71,21,16,26,,,,,,,,,,,,,,,,35,34,36,3931,14,12,16,437,4,2,5,80,1258:1,,,,,,,,,,,,,,42720,38213,47227,95152,52704,137600,,,,28349,25730,30968,49071,10549,87593,47260,42352,52168,,46,44,6,4,10,,,,,,,,,,,,,,,,44,18,13,24,18,,,,,,,,,,,,,,,,42,17,12,23,,,,,,,30,17,51,,,,14,9,20,,,,,61,13345,69,67,72,2156,12,10,14,49045,24.3,18.1,8777,17.9,153,0.3,152,0.3,12,0.0,1384,2.8,37865,77.2,146,0,0,1,52.1,23706,47.7
47055,Tennessee,Giles,75.0,73.9,76.0,,,,,,,74.9,71.9,78.0,,,,74.9,73.7,76.0,565,489,446,532,,,,,,,485,368,627,,,,493,447,540,16,65,37,105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,13,14,14,14,15,12,7,19,42,169,3760,13,1492,5,20,23,14,35,,,,,,,,,,,,,,,,58,28,22,37,,,,,,,,,,,,,,,,35,34,36,2539,15,13,17,295,5,3,6,102,983:1,7,3,12,,,,,,,,,,,48024,43289,52759,,,,,,,41387,35314,47460,,,,47810,43203,52417,,27,25,,,,,,,,,,,,,,,,,,,34,23,15,33,23,,,,,,,,,,,,,,,,30,21,14,29,,,,,,,,,,,,,,,,,,,,26,8083,70,68,73,866,8,6,10,29503,21.2,20.0,3016,10.2,132,0.4,148,0.5,13,0.0,816,2.8,24832,84.2,114,0,0,1,51.5,21744,73.7
47057,Tennessee,Grainger,74.4,73.3,75.6,,,,,,,,,,,,,,,,468,500,451,548,,,,,,,,,,,,,,,,10,53,25,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,14,15,15,15,16,13,7,23,19,96,2810,12,0,0,10,14,7,27,,,,,,,,,,,,,,,,46,29,21,38,,,,,,,,,,,,,,,,36,35,37,2074,15,13,17,227,5,3,6,48,2104:1,,,,,,,,,,,,,,41829,36890,46768,,,,,,,,,,42750,5791,79709,43895,39121,48669,,,14,,,,,,,,,,,,,,,,,,,19,18,11,28,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,7012,78,76,81,774,9,7,12,23145,20.3,20.5,190,0.8,98,0.4,59,0.3,14,0.1,803,3.5,21769,94.1,222,1,0,2,49.6,22657,100.0
47059,Tennessee,Greene,74.3,73.6,75.0,,,,,,,,,,94.6,82.7,106.5,74.0,73.3,74.7,1437,526,497,556,,,,,,,469,300,698,,,,538,507,568,27,50,33,73,,,,,,,,,,,,,,,,34,8,5,11,,,,,,,,,,,,,,,,14,14,15,15,14,15,19,15,25,49,83,8720,13,2503,4,60,29,22,37,,,,,,,,,,,,,,,,94,20,16,24,,,,,,,,,,,,,,,,38,37,39,5398,14,12,16,536,4,3,5,130,768:1,9,5,14,,,,,,,,,,,44366,39978,48754,,,,33977,11760,56194,26938,16437,37439,35203,482,69924,40997,38659,43335,,41,36,4,2,6,,,,,,,,,,,,,,,,68,18,14,24,20,,,,,,,,,,,,,,,,50,15,11,19,,,,,,,,,,,,,,,,,,,,83,19867,73,71,75,2755,11,9,12,69087,19.3,21.6,1462,2.1,246,0.4,355,0.5,60,0.1,2065,3.0,64176,92.9,163,0,0,1,50.8,44874,65.2
47061,Tennessee,Grundy,71.6,70.1,73.1,,,,,,,,,,,,,,,,338,638,566,711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,16,17,17,16,17,24,15,34,13,116,2100,16,98,1,,,,,,,,,,,,,,,,,,,,28,30,20,43,,,,,,,,,,,,,,,,36,35,37,1302,17,15,20,130,4,3,6,90,1112:1,,,,,,,,,,,,,,36317,31950,40684,,,,,,,,,,,,,,,,,,22,12,6,21,,,,,,,,,,,,,,,,11,16,7,29,16,,,,,,,,,,,,,,,,14,21,11,35,,,,,,,,,,,,,,,,,,,,24,3741,77,74,81,425,10,7,13,13346,21.6,21.0,75,0.6,88,0.7,51,0.4,1,0.0,186,1.4,12797,95.9,20,0,0,1,50.5,13703,100.0
